cwnd:vector Network_three_routers.client.tcp.conn-14 (#0 - WS_enabled-0-20200805-20:00:33-23494),,cwnd:vector Network_three_routers.other_client.tcp.conn-15 (#0 - WS_enabled-0-20200805-20:00:33-23494),
1.142268582764,49205,2.469120342764,52959
1.142388502764,49247,2.469240262764,52998
1.142508422764,49289,2.469360182764,53037
1.142628342764,49331,2.469480102764,53076
1.142748262764,49373,2.469600022764,53115
1.142868182764,49415,2.469719942764,53154
1.142988102764,49457,2.469839862764,53193
1.143108022764,49499,2.469959782764,53232
1.143227942764,49541,2.470079702764,53271
1.143347862764,49583,2.470199622764,53310
1.143467782764,49625,2.470319542764,53349
1.143587702764,49667,2.470439462764,53388
1.143707622764,49709,2.470559382764,53427
1.143827542764,49751,2.470679302764,53466
1.143947462764,49793,2.470799222764,53505
1.144067382764,49835,2.470919142764,53544
1.144187302764,49877,2.471039062764,53583
1.144307222764,49919,2.471158982764,53622
1.144427142764,49961,2.471278902764,53661
1.144547062764,50003,2.471398822764,53700
1.144666982764,50045,2.471518742764,53739
1.144786902764,50087,2.471638662764,53778
1.144906822764,50129,2.471758582764,53817
1.145026742764,50171,2.471878502764,53856
1.145146662764,50213,2.471998422764,53895
1.145266582764,50254,2.472118342764,53934
1.145386502764,50295,2.472238262764,53973
1.145506422764,50336,2.472358182764,54012
1.145626342764,50377,2.472478102764,54051
1.145746262764,50418,2.472598022764,54090
1.145866182764,50459,2.472717942764,54128
1.145986102764,50500,2.472837862764,54166
1.146106022764,50541,2.472957782764,54204
1.146225942764,50582,2.473077702764,54242
1.146345862764,50623,2.473197622764,54280
1.146465782764,50664,2.473317542764,54318
1.146585702764,50705,2.473437462764,54356
1.146705622764,50746,2.473557382764,54394
1.146825542764,50787,2.473677302764,54432
1.146945462764,50828,2.473797222764,54470
1.147065382764,50869,2.473917142764,54508
1.147185302764,50910,2.474037062764,54546
1.147305222764,50951,2.474156982764,54584
1.147425142764,50992,2.474276902764,54622
1.147545062764,51033,2.474396822764,54660
1.147664982764,51074,2.474516742764,54698
1.147784902764,51115,2.474636662764,54736
1.147904822764,51156,2.474756582764,54774
1.148024742764,51197,2.474876502764,54812
1.148144662764,51238,2.474996422764,54850
1.148264582764,51279,2.475116342764,54888
1.148384502764,51320,2.475236262764,54926
1.148504422764,51361,2.475356182764,54964
1.148624342764,51402,2.475476102764,55002
1.148744262764,51443,2.475596022764,55040
1.148864182764,51483,2.475715942764,55078
1.148984102764,51523,2.475835862764,55116
1.149104022764,51563,2.475955782764,55154
1.149223942764,51603,2.476075702764,55192
1.149343862764,51643,2.476195622764,55230
1.149463782764,51683,2.476315542764,55268
1.149583702764,51723,2.476435462764,55306
1.149703622764,51763,2.476555382764,55344
1.149823542764,51803,2.476675302764,55382
1.149943462764,51843,2.476795222764,55420
1.150063382764,51883,2.476915142764,55458
1.150183302764,51923,2.477035062764,55496
1.150303222764,51963,2.477154982764,55533
1.150423142764,52003,2.477274902764,55570
1.150543062764,52043,2.477394822764,55607
1.150662982764,52083,2.477514742764,55644
1.150782902764,52123,2.477634662764,55681
1.150902822764,52163,2.477754582764,55718
1.151022742764,52203,2.477874502764,55755
1.151142662764,52243,2.477994422764,55792
1.151262582764,52283,2.478114342764,55829
1.151382502764,52323,2.478234262764,55866
1.151502422764,52363,2.478354182764,55903
1.151622342764,52403,2.478474102764,55940
1.151742262764,52443,2.478594022764,55977
1.151862182764,52483,2.478713942764,56014
1.151982102764,52523,2.478833862764,56051
1.152102022764,52563,2.478953782764,56088
1.152221942764,52603,2.479073702764,56125
1.152341862764,52643,2.479193622764,56162
1.152461782764,52683,2.479313542764,56199
1.152581702764,52723,2.479433462764,56236
1.152701622764,52762,2.479553382764,56273
1.152821542764,52801,2.479673302764,56310
1.152941462764,52840,2.479793222764,56347
1.153061382764,52879,2.479913142764,56384
1.153181302764,52918,2.480033062764,56421
1.153301222764,52957,2.480152982764,56458
1.153421142764,52996,2.480272902764,56495
1.153541062764,53035,2.480392822764,56532
1.153660982764,53074,2.480512742764,56569
1.153780902764,53113,2.480632662764,56606
1.153900822764,53152,2.480752582764,56643
1.154020742764,53191,2.480872502764,56680
1.154140662764,53230,2.480992422764,56717
1.154260582764,53269,2.481112342764,56754
1.154380502764,53308,2.481232262764,56791
1.154500422764,53347,2.481352182764,56828
1.154620342764,53386,2.481472102764,56865
1.154740262764,53425,2.481592022764,56902
1.154860182764,53464,2.481711942764,56939
1.154980102764,53503,2.481831862764,56976
1.155100022764,53542,2.481951782764,57013
1.155219942764,53581,2.482071702764,57049
1.155339862764,53620,2.482191622764,57085
1.155459782764,53659,2.482311542764,57121
1.155579702764,53698,2.482431462764,57157
1.155699622764,53737,2.482551382764,57193
1.155819542764,53776,2.482671302764,57229
1.155939462764,53815,2.482791222764,57265
1.156059382764,53854,2.482911142764,57301
1.156179302764,53893,2.483031062764,57337
1.156299222764,53932,2.483150982764,57373
1.156419142764,53971,2.483270902764,57409
1.156539062764,54010,2.483390822764,57445
1.156658982764,54049,2.483510742764,57481
1.156778902764,54088,2.483630662764,57517
1.156898822764,54126,2.483750582764,57553
1.157018742764,54164,2.483870502764,57589
1.157138662764,54202,2.483990422764,57625
1.157258582764,54240,2.484110342764,57661
1.157378502764,54278,2.484230262764,57697
1.157498422764,54316,2.484350182764,57733
1.157618342764,54354,2.484470102764,57769
1.157738262764,54392,2.484590022764,57805
1.157858182764,54430,2.484709942764,57841
1.157978102764,54468,2.484829862764,57877
1.158098022764,54506,2.484949782764,57913
1.158217942764,54544,2.485069702764,57949
1.158337862764,54582,2.485189622764,57985
1.158457782764,54620,2.485309542764,58021
1.158577702764,54658,2.485429462764,58057
1.158697622764,54696,2.485549382764,58093
1.158817542764,54734,2.485669302764,58129
1.158937462764,54772,2.485789222764,58165
1.159057382764,54810,2.485909142764,58201
1.159177302764,54848,2.486029062764,58237
1.159297222764,54886,2.486148982764,58273
1.159417142764,54924,2.486268902764,58309
1.159537062764,54962,2.486388822764,58345
1.159656982764,55000,2.486508742764,58381
1.159776902764,55038,2.486628662764,58417
1.159896822764,55076,2.486748582764,58453
1.160016742764,55114,2.486868502764,58489
1.160136662764,55152,2.486988422764,58525
1.160256582764,55190,2.487108342764,58561
1.160376502764,55228,2.487228262764,58597
1.160496422764,55266,2.487348182764,58632
1.160616342764,55304,2.487468102764,58667
1.160736262764,55342,2.487588022764,58702
1.160856182764,55380,2.487707942764,58737
1.160976102764,55418,2.487827862764,58772
1.161096022764,55456,2.487947782764,58807
1.161215942764,55494,2.488067702764,58842
1.161335862764,55531,2.488187622764,58877
1.161455782764,55568,2.488307542764,58912
1.161575702764,55605,2.488427462764,58947
1.161695622764,55642,2.488547382764,58982
1.161815542764,55679,2.488667302764,59017
1.161935462764,55716,2.488787222764,59052
1.162055382764,55753,2.488907142764,59087
1.162175302764,55790,2.489027062764,59122
1.162295222764,55827,2.489146982764,59157
1.162415142764,55864,2.489266902764,59192
1.162535062764,55901,2.489386822764,59227
1.162654982764,55938,2.489506742764,59262
1.162774902764,55975,2.489626662764,59297
1.162894822764,56012,2.489746582764,59332
1.163014742764,56049,2.489866502764,59367
1.163134662764,56086,2.489986422764,59402
1.163254582764,56123,2.490106342764,59437
1.163374502764,56160,2.490226262764,59472
1.163494422764,56197,2.490346182764,59507
1.163614342764,56234,2.490466102764,59542
1.163734262764,56271,2.490586022764,59577
1.163854182764,56308,2.490705942764,59612
1.163974102764,56345,2.490825862764,59647
1.164094022764,56382,2.490945782764,59682
1.164213942764,56419,2.491065702764,59717
1.164333862764,56456,2.491185622764,59752
1.164453782764,56493,2.491305542764,59787
1.164573702764,56530,2.491425462764,59822
1.164693622764,56567,2.491545382764,59857
1.164813542764,56604,2.491665302764,59892
1.164933462764,56641,2.491785222764,59927
1.165053382764,56678,2.491905142764,59962
1.165173302764,56715,2.492025062764,59997
1.165293222764,56752,2.492144982764,60032
1.165413142764,56789,2.492264902764,60067
1.165533062764,56826,2.492384822764,60102
1.165652982764,56863,2.492504742764,60137
1.165772902764,56900,2.492624662764,60172
1.165892822764,56937,2.492744582764,60207
1.166012742764,56974,2.492864502764,60242
1.166132662764,57011,2.492984422764,60276
1.166252582764,57047,2.493104342764,60310
1.166372502764,57083,2.493224262764,60344
1.166492422764,57119,2.493344182764,60378
1.166612342764,57155,2.493464102764,60412
1.166732262764,57191,2.493584022764,60446
1.166852182764,57227,2.493703942764,60480
1.166972102764,57263,2.493823862764,60514
1.167092022764,57299,2.493943782764,60548
1.167211942764,57335,2.494063702764,60582
1.167331862764,57371,2.494183622764,60616
1.167451782764,57407,2.494303542764,60650
1.167571702764,57443,2.494423462764,60684
1.167691622764,57479,2.494543382764,60718
1.167811542764,57515,2.494663302764,60752
1.167931462764,57551,2.494783222764,60786
1.168051382764,57587,2.494903142764,60820
1.168171302764,57623,2.495023062764,60854
1.168291222764,57659,2.495142982764,60888
1.168411142764,57695,2.495262902764,60922
1.168531062764,57731,2.495382822764,60956
1.168650982764,57767,2.495502742764,60990
1.168770902764,57803,2.495622662764,61024
1.168890822764,57839,2.495742582764,61058
1.169010742764,57875,2.495862502764,61092
1.169130662764,57911,2.495982422764,61126
1.169250582764,57947,2.496102342764,61160
1.169370502764,57983,2.496222262764,61194
1.169490422764,58019,2.496342182764,61228
1.169610342764,58055,2.496462102764,61262
1.169730262764,58091,2.496582022764,61296
1.169850182764,58127,2.496701942764,61330
1.169970102764,58163,2.496821862764,61364
1.170090022764,58199,2.496941782764,61398
1.170209942764,58235,2.497061702764,61432
1.170329862764,58271,2.497181622764,61466
1.170449782764,58307,2.497301542764,61500
1.170569702764,58343,2.497421462764,61534
1.170689622764,58379,2.497541382764,61568
1.170809542764,58415,2.497661302764,61602
1.170929462764,58451,2.497781222764,61636
1.171049382764,58487,2.497901142764,61670
1.171169302764,58523,2.498021062764,61704
1.171289222764,58559,2.498140982764,61738
1.171409142764,58595,2.498260902764,61772
1.171529062764,58630,2.498380822764,61806
1.171648982764,58665,2.498500742764,61840
1.171768902764,58700,2.498620662764,61874
1.171888822764,58735,2.498740582764,61908
1.172008742764,58770,2.498860502764,61942
1.172128662764,58805,2.498980422764,61976
1.172248582764,58840,2.499100342764,62010
1.172368502764,58875,2.499220262764,62043
1.172488422764,58910,2.499340182764,62076
1.172608342764,58945,2.499460102764,62109
1.172728262764,58980,2.499580022764,62142
1.172848182764,59015,2.499699942764,62175
1.172968102764,59050,2.499819862764,62208
1.173088022764,59085,2.499939782764,62241
1.173207942764,59120,2.500059702764,62274
1.173327862764,59155,2.500179622764,62307
1.173447782764,59190,2.500299542764,62340
1.173567702764,59225,2.500419462764,62373
1.173687622764,59260,2.500539382764,62406
1.173807542764,59295,2.500659302764,62439
1.173927462764,59330,2.500779222764,62472
1.174047382764,59365,2.500899142764,62505
1.174167302764,59400,2.501019062764,62538
1.174287222764,59435,2.501138982764,62571
1.174407142764,59470,2.501258902764,62604
1.174527062764,59505,2.501378822764,62637
1.174646982764,59540,2.501498742764,62670
1.174766902764,59575,2.501618662764,62703
1.174886822764,59610,2.501738582764,62736
1.175006742764,59645,2.501858502764,62769
1.175126662764,59680,2.501978422764,62802
1.175246582764,59715,2.502098342764,62835
1.175366502764,59750,2.502218262764,62868
1.175486422764,59785,2.502338182764,62901
1.175606342764,59820,2.502458102764,62934
1.175726262764,59855,2.502578022764,62967
1.175846182764,59890,2.502697942764,63000
1.175966102764,59925,2.502817862764,63033
1.176086022764,59960,2.502937782764,63066
1.176205942764,59995,2.503057702764,63099
1.176325862764,60030,2.503177622764,63132
1.176445782764,60065,2.503297542764,63165
1.176565702764,60100,2.503417462764,63198
1.176685622764,60135,2.503537382764,63231
1.176805542764,60170,2.503657302764,63264
1.176925462764,60205,2.503777222764,63297
1.177045382764,60240,2.503897142764,63330
1.177165302764,60274,2.504017062764,63363
1.177285222764,60308,2.504136982764,63396
1.177405142764,60342,2.504256902764,63429
1.177525062764,60376,2.504376822764,63462
1.177644982764,60410,2.504496742764,63495
1.177764902764,60444,2.504616662764,63528
1.177884822764,60478,2.504736582764,63561
1.178004742764,60512,2.504856502764,63594
1.178124662764,60546,2.504976422764,63627
1.178244582764,60580,2.505096342764,63660
1.178364502764,60614,2.505216262764,63693
1.178484422764,60648,2.505336182764,63726
1.178604342764,60682,2.505456102764,63759
1.178724262764,60716,2.505576022764,63792
1.178844182764,60750,2.505695942764,63825
1.178964102764,60784,2.505815862764,63858
1.179084022764,60818,2.505935782764,63891
1.179203942764,60852,2.506055702764,63923
1.179323862764,60886,2.506175622764,63955
1.179443782764,60920,2.506295542764,63987
1.179563702764,60954,2.506415462764,64019
1.179683622764,60988,2.506535382764,64051
1.179803542764,61022,2.506655302764,64083
1.179923462764,61056,2.506775222764,64115
1.180043382764,61090,2.506895142764,64147
1.180163302764,61124,2.507015062764,64179
1.180283222764,61158,2.507134982764,64211
1.180403142764,61192,2.507254902764,64243
1.180523062764,61226,2.507374822764,64275
1.180642982764,61260,2.507494742764,64307
1.180762902764,61294,2.507614662764,64339
1.180882822764,61328,2.507734582764,64371
1.181002742764,61362,2.507854502764,64403
1.181122662764,61396,2.507974422764,64435
1.181242582764,61430,2.508094342764,64467
1.181362502764,61464,2.508214262764,64499
1.181482422764,61498,2.508334182764,64531
1.181602342764,61532,2.508454102764,64563
1.181722262764,61566,2.508574022764,64595
1.181842182764,61600,2.508693942764,64627
1.181962102764,61634,2.508813862764,64659
1.182082022764,61668,2.508933782764,64691
1.182201942764,61702,2.509053702764,64723
1.182321862764,61736,2.509173622764,64755
1.182441782764,61770,2.509293542764,64787
1.182561702764,61804,2.509413462764,64819
1.182681622764,61838,2.509533382764,64851
1.182801542764,61872,2.509653302764,64883
1.182921462764,61906,2.509773222764,64915
1.183041382764,61940,2.509893142764,64947
1.183161302764,61974,2.510013062764,64979
1.183281222764,62008,2.510132982764,65011
1.183401142764,62042,2.510252902764,65043
1.183521062764,62075,2.510372822764,65075
1.183640982764,62108,2.510492742764,65107
1.183760902764,62141,2.510612662764,65139
1.183880822764,62174,2.510732582764,65171
1.184000742764,62207,2.510852502764,65203
1.184120662764,62240,2.510972422764,65235
1.184240582764,62273,2.511092342764,65267
1.184360502764,62306,2.511212262764,65299
1.184480422764,62339,2.511332182764,65331
1.184600342764,62372,2.511452102764,65363
1.184720262764,62405,2.511572022764,65395
1.184840182764,62438,2.511691942764,65427
1.184960102764,62471,2.511811862764,65459
1.185080022764,62504,2.511931782764,65491
1.185199942764,62537,2.512051702764,65523
1.185319862764,62570,2.512171622764,65555
1.185439782764,62603,2.512291542764,65587
1.185559702764,62636,2.512411462764,65619
1.185679622764,62669,2.512531382764,65651
1.185799542764,62702,2.512651302764,65683
1.185919462764,62735,2.512771222764,65715
1.186039382764,62768,2.512891142764,65747
1.186159302764,62801,2.513011062764,65779
1.186279222764,62834,2.513130982764,65811
1.186399142764,62867,2.513250902764,65843
1.186519062764,62900,2.513370822764,65875
1.186638982764,62933,2.513490742764,65907
1.186758902764,62966,2.513610662764,65938
1.186878822764,62999,2.513730582764,65969
1.186998742764,63032,2.513850502764,66000
1.187118662764,63065,2.513970422764,66031
1.187238582764,63098,2.514090342764,66062
1.187358502764,63131,2.514210262764,66093
1.187478422764,63164,2.514330182764,66124
1.187598342764,63197,2.514450102764,66155
1.187718262764,63230,2.514570022764,66186
1.187838182764,63263,2.514689942764,66217
1.187958102764,63296,2.514809862764,66248
1.188078022764,63329,2.514929782764,66279
1.188197942764,63362,2.515049702764,66310
1.188317862764,63395,2.515169622764,66341
1.188437782764,63428,2.515289542764,66372
1.188557702764,63461,2.515409462764,66403
1.188677622764,63494,2.515529382764,66434
1.188797542764,63527,2.515649302764,66465
1.188917462764,63560,2.515769222764,66496
1.189037382764,63593,2.515889142764,66527
1.189157302764,63626,2.516009062764,66558
1.189277222764,63659,2.516128982764,66589
1.189397142764,63692,2.516248902764,66620
1.189517062764,63725,2.516368822764,66651
1.189636982764,63758,2.516488742764,66682
1.189756902764,63791,2.516608662764,66713
1.189876822764,63824,2.516728582764,66744
1.189996742764,63857,2.516848502764,66775
1.190116662764,63890,2.516968422764,66806
